code	http_status	file	line	message
MISSING_STORE	400	api/store/time-limit-plans-csv.php	58	store_id は必須です
NO_FILE	400	api/store/time-limit-plans-csv.php	62	CSVファイルをアップロードしてください
FILE_READ_ERROR	500	api/store/time-limit-plans-csv.php	66	ファイルの読み込みに失敗しました
EMPTY_CSV	400	api/store/time-limit-plans-csv.php	72	CSVが空です
MISSING_COLUMN	400	api/store/time-limit-plans-csv.php	78	必須カラム "' . $req . '" がありません
IMPORT_FAILED	500	api/store/time-limit-plans-csv.php	134	'インポートに失敗しました: ' . $e->getMessage()
VALIDATION	400	api/store/daily-recommendations.php	21	store_id は必須です
VALIDATION	400	api/store/daily-recommendations.php	51	store_id は必須です
VALIDATION	400	api/store/daily-recommendations.php	61	menu_item_id は必須です
VALIDATION	400	api/store/daily-recommendations.php	62	source が不正です
VALIDATION	400	api/store/daily-recommendations.php	64	badge_type が不正です
VALIDATION	400	api/store/daily-recommendations.php	82	id と store_id は必須です
MIGRATION_REQUIRED	500	api/store/sub-sessions.php	26	サブセッション機能のマイグレーションが未適用です
VALIDATION	400	api/store/sub-sessions.php	32	table_session_id は必須です
VALIDATION	400	api/store/sub-sessions.php	79	リクエストボディが不正です
VALIDATION	400	api/store/sub-sessions.php	87	store_id, table_session_id, table_id は必須です
SESSION_NOT_ACTIVE	404	api/store/sub-sessions.php	99	アクティブなセッションが見つかりません
SUB_SESSION_LIMIT	400	api/store/sub-sessions.php	108	サブセッションの上限（10）に達しています
VALIDATION	400	api/store/process-payment.php	41	store_id は必須です
VALIDATION	400	api/store/process-payment.php	42	table_id または order_ids が必要です
VALIDATION	400	api/store/process-payment.php	44	不正な payment_method です
PIN_REQUIRED	400	api/store/process-payment.php	58	担当スタッフ PIN の入力が必要です
INVALID_PIN	400	api/store/process-payment.php	61	担当 PIN は 4〜8 桁の数字で入力してください
MIGRATION	500	api/store/process-payment.php	79	PIN 機能のマイグレーションが未適用です (migration-cp1-cashier-pin.sql / migration-l3-shift-management.sql)
PIN_INVALID	401	api/store/process-payment.php	94	PIN が一致しないか、対象スタッフが出勤中ではありません
MIGRATION	500	api/store/process-payment.php	101	payments テーブルが未作成です。migration-c4-payments.sql を実行してください。
NOT_FOUND	404	api/store/process-payment.php	177	未会計の注文またはアクティブなセッションがありません
VALIDATION	400	api/store/process-payment.php	197	個別会計には selected_item_ids が必要です
VALIDATION	400	api/store/process-payment.php	200	対象注文がありません
INVALID_ITEM	400	api/store/process-payment.php	218	指定された品目が現在の注文に存在しません
ALREADY_PAID	409	api/store/process-payment.php	222	指定された品目には既に支払済みのものが含まれています
VALIDATION	400	api/store/process-payment.php	299	現金決済では received_amount が必要です
VALIDATION	400	api/store/process-payment.php	302	預かり金が不足しています
STRIPE_NOT_CONFIGURED	500	api/store/process-payment.php	326	プラットフォームの Stripe キーが未設定です
NOT_CONNECTED	400	api/store/process-payment.php	336	Stripe Terminal が利用できる設定がありません
STRIPE_ERROR	502	api/store/process-payment.php	343	PaymentIntent の取得に失敗しました
STRIPE_MISMATCH	403	api/store/process-payment.php	353	決済が完了状態ではありません (status=' . $piState . ')
STRIPE_MISMATCH	403	api/store/process-payment.php	356	通貨が一致しません
STRIPE_MISMATCH	403	api/store/process-payment.php	360	決済金額がサーバー側計算値と一致しません
STRIPE_MISMATCH	403	api/store/process-payment.php	364	PaymentIntent のテナントが一致しません
STRIPE_MISMATCH	403	api/store/process-payment.php	367	PaymentIntent の店舗が一致しません
STRIPE_MISMATCH	403	api/store/process-payment.php	370	PaymentIntent の用途が POS Terminal ではありません
GATEWAY_ERROR	502	api/store/process-payment.php	393	'決済に失敗しました: ' . ($gwResult['error'] ?? '不明なエラー')
CONFLICT	409	api/store/process-payment.php	678	この注文は既に他のデバイスで会計処理されました。最新状態を再取得してください。
DB_ERROR	500	api/store/process-payment.php	680	会計処理に失敗しました。時間を置いて再試行してください。
FORBIDDEN	403	api/store/translate-menu.php	66	権限がありません
MISSING_STORE	400	api/store/translate-menu.php	76	store_id は必須です
$e->getErrorCode()	$e->getHttpStatus()	api/store/translate-menu.php	90	$e->getMessage()
MISSING_STORE	400	api/store/local-items-csv.php	56	store_id は必須です
NO_FILE	400	api/store/local-items-csv.php	60	CSVファイルをアップロードしてください
FILE_READ_ERROR	500	api/store/local-items-csv.php	64	ファイルの読み込みに失敗しました
EMPTY_CSV	400	api/store/local-items-csv.php	70	CSVが空です
MISSING_COLUMN	400	api/store/local-items-csv.php	76	必須カラム "' . $req . '" がありません
IMPORT_FAILED	500	api/store/local-items-csv.php	144	'インポートに失敗しました: ' . $e->getMessage()
MIGRATION_REQUIRED	500	api/store/kds-stations.php	28	この機能にはデータベースの更新が必要です
MISSING_FIELDS	400	api/store/kds-stations.php	69	ステーション名は必須です
MISSING_ID	400	api/store/kds-stations.php	96	idが必要です
NOT_FOUND	404	api/store/kds-stations.php	100	ステーションが見つかりません
MISSING_ID	400	api/store/kds-stations.php	135	idが必要です
NOT_FOUND	404	api/store/kds-stations.php	139	ステーションが見つかりません
DELETE_FAILED	500	api/store/kds-stations.php	148	削除に失敗しました
INVALID_PARTY_SIZE	400	api/store/reservations.php	30	人数が不正です
INVALID_DATETIME	400	api/store/reservations.php	35	日時形式が不正です (YYYY-MM-DD HH:MM)
INVALID_DATETIME	400	api/store/reservations.php	38	日時を解釈できません
RESERVATION_NOT_FOUND	404	api/store/reservations.php	45	予約が見つかりません
INVALID_TABLE_IDS	400	api/store/reservations.php	55	指定テーブルが店舗に属していません
TABLE_CAPACITY_SHORT	400	api/store/reservations.php	58	指定テーブルの収容人数が不足です
MISSING_STORE	400	api/store/reservations.php	122	store_id が必要です
INVALID_DATE	400	api/store/reservations.php	134	日付形式が不正です
MISSING_STORE	400	api/store/reservations.php	186	store_id が必要です
STORE_NOT_FOUND	404	api/store/reservations.php	192	店舗が見つかりません
MISSING_NAME	400	api/store/reservations.php	195	お客様名が必要です
INVALID_EMAIL	400	api/store/reservations.php	198	メールアドレスが不正です
BLACKLISTED_CUSTOMER	403	api/store/reservations.php	234	'この顧客は予約不可です: ' . ($bl['blacklist_reason'] ?: '')
MISSING_PARAM	400	api/store/reservations.php	284	id と store_id が必要です
MISSING_NAME	400	api/store/reservations.php	294	お客様名が空です
INVALID_EMAIL	400	api/store/reservations.php	300	メールアドレスが不正です
NO_FIELDS	400	api/store/reservations.php	329	変更する項目がありません
MISSING_PARAM	400	api/store/reservations.php	345	id と store_id が必要です
ALREADY_FINAL	400	api/store/reservations.php	350	'この予約は既に確定状態です: ' . $r['status']
MISSING_PARAM	400	api/store/table-open.php	26	store_id と table_id が必要です
TABLE_NOT_FOUND	404	api/store/table-open.php	33	テーブルが見つかりません
TABLE_IN_USE	409	api/store/table-open.php	39	テーブルは使用中です
MISSING_PARAM	400	api/store/table-open.php	60	store_id と table_id が必要です
MISSING_STORE	400	api/store/menu-version.php	20	store_id は必須です
MIGRATION	500	api/store/course-csv.php	24	course_templates テーブルが未作成です
MISSING_STORE	400	api/store/course-csv.php	100	store_id は必須です
NO_FILE	400	api/store/course-csv.php	104	CSVファイルをアップロードしてください
FILE_READ_ERROR	500	api/store/course-csv.php	108	ファイルの読み込みに失敗しました
EMPTY_CSV	400	api/store/course-csv.php	114	CSVが空です
MISSING_COLUMN	400	api/store/course-csv.php	119	必須カラム "course_name" がありません
IMPORT_FAILED	500	api/store/course-csv.php	260	'インポートに失敗しました: ' . $e->getMessage()
MIGRATION	500	api/store/plan-menu-items-csv.php	21	plan_menu_items テーブルが未作成です
MISSING_STORE	400	api/store/plan-menu-items-csv.php	64	store_id は必須です
NO_FILE	400	api/store/plan-menu-items-csv.php	68	CSVファイルをアップロードしてください
FILE_READ_ERROR	500	api/store/plan-menu-items-csv.php	72	ファイルの読み込みに失敗しました
EMPTY_CSV	400	api/store/plan-menu-items-csv.php	78	CSVが空です
MISSING_COLUMN	400	api/store/plan-menu-items-csv.php	84	必須カラム "' . $req . '" がありません
IMPORT_FAILED	500	api/store/plan-menu-items-csv.php	158	'インポートに失敗しました: ' . $e->getMessage()
MISSING_STORE	400	api/store/reservation-customers.php	19	store_id が必要です
CUSTOMER_NOT_FOUND	404	api/store/reservation-customers.php	26	顧客が見つかりません
MISSING_PARAM	400	api/store/reservation-customers.php	54	id と store_id が必要です
FORBIDDEN	403	api/store/reservation-customers.php	65	ブラックリスト操作は manager 以上
NO_FIELDS	400	api/store/reservation-customers.php	69	更新項目がありません
PLAN_REQUIRED	403	api/store/shift/availabilities.php	25	シフト管理はProプラン以上で利用できます
INVALID_DATE	400	api/store/shift/availabilities.php	41	start_date, end_date を YYYY-MM-DD 形式で指定してください
NO_DATA	400	api/store/shift/availabilities.php	83	availabilities 配列を指定してください
TOO_MANY	400	api/store/shift/availabilities.php	86	一度に提出できるのは最大31日分です
INVALID_DATE	400	api/store/shift/availabilities.php	94	availabilities[$i].target_date が不正です
INVALID_AVAILABILITY	400	api/store/shift/availabilities.php	97	availabilities[$i].availability は available / preferred / unavailable のいずれかです
INVALID_TIME	400	api/store/shift/availabilities.php	103	availabilities[$i].preferred_start が不正です
INVALID_TIME	400	api/store/shift/availabilities.php	106	availabilities[$i].preferred_end が不正です
INVALID_TIME_RANGE	400	api/store/shift/availabilities.php	109	availabilities[$i]: 終了時刻は開始時刻より後にしてください
MISSING_ID	400	api/store/shift/availabilities.php	169	id パラメータが必要です
NOT_FOUND	404	api/store/shift/availabilities.php	189	希望が見つかりません
INVALID_AVAILABILITY	400	api/store/shift/availabilities.php	198	availability は available / preferred / unavailable のいずれかです
NO_FIELDS	400	api/store/shift/availabilities.php	220	更新するフィールドが指定されていません
PLAN_REQUIRED	403	api/store/shift/settings.php	25	シフト管理はProプラン以上で利用できます
INVALID_VALUE	400	api/store/shift/settings.php	100	submission_deadline_day は 1〜28 の範囲で指定してください
INVALID_VALUE	400	api/store/shift/settings.php	108	default_break_minutes は 0〜120 の範囲で指定してください
INVALID_VALUE	400	api/store/shift/settings.php	116	overtime_threshold_minutes は 60〜720 の範囲で指定してください
INVALID_VALUE	400	api/store/shift/settings.php	124	early_clock_in_minutes は 0〜60 の範囲で指定してください
INVALID_VALUE	400	api/store/shift/settings.php	132	auto_clock_out_hours は 1〜24 の範囲で指定してください
INVALID_VALUE	400	api/store/shift/settings.php	142	store_lat は -90〜90 の範囲で指定してください
INVALID_VALUE	400	api/store/shift/settings.php	154	store_lng は -180〜180 の範囲で指定してください
INVALID_VALUE	400	api/store/shift/settings.php	165	gps_radius_meters は 50〜1000 の範囲で指定してください
INVALID_VALUE	400	api/store/shift/settings.php	173	gps_required は 0 または 1 で指定してください
INVALID_VALUE	400	api/store/shift/settings.php	185	staff_visible_tools は handy,kds,register のみ指定可能です
INVALID_VALUE	400	api/store/shift/settings.php	199	default_hourly_rate は 1〜10000 の範囲で指定してください
NO_FIELDS	400	api/store/shift/settings.php	208	更新するフィールドが指定されていません
PLAN_REQUIRED	403	api/store/shift/templates.php	27	シフト管理はProプラン以上で利用できます
INVALID_NAME	400	api/store/shift/templates.php	67	テンプレート名は1〜100文字で入力してください
INVALID_DAY	400	api/store/shift/templates.php	72	day_of_week は 0（日）〜 6（土）で指定してください
INVALID_TIME	400	api/store/shift/templates.php	79	時刻は HH:MM 形式で指定してください
INVALID_TIME_RANGE	400	api/store/shift/templates.php	82	終了時刻は開始時刻より後にしてください
INVALID_STAFF	400	api/store/shift/templates.php	87	required_staff は 1〜20 で指定してください
INVALID_ROLE	400	api/store/shift/templates.php	92	role_hint は kitchen / hall のいずれかです
MISSING_ID	400	api/store/shift/templates.php	132	id パラメータが必要です
NOT_FOUND	404	api/store/shift/templates.php	143	テンプレートが見つかりません
INVALID_NAME	400	api/store/shift/templates.php	154	テンプレート名は1〜100文字で入力してください
INVALID_DAY	400	api/store/shift/templates.php	164	day_of_week は 0〜6 で指定してください
INVALID_TIME	400	api/store/shift/templates.php	173	時刻は HH:MM 形式で指定してください
INVALID_TIME	400	api/store/shift/templates.php	182	時刻は HH:MM 形式で指定してください
INVALID_STAFF	400	api/store/shift/templates.php	192	required_staff は 1〜20 で指定してください
INVALID_ROLE	400	api/store/shift/templates.php	202	role_hint は kitchen / hall のいずれかです
NO_FIELDS	400	api/store/shift/templates.php	209	更新するフィールドが指定されていません
INVALID_TIME_RANGE	400	api/store/shift/templates.php	216	終了時刻は開始時刻より後にしてください
MISSING_ID	400	api/store/shift/templates.php	256	id パラメータが必要です
NOT_FOUND	404	api/store/shift/templates.php	266	テンプレートが見つかりません
PLAN_REQUIRED	403	api/store/shift/assignments.php	28	シフト管理はProプラン以上で利用できます
INVALID_DATE	400	api/store/shift/assignments.php	42	start_date, end_date を YYYY-MM-DD 形式で指定してください
INVALID_DATE	400	api/store/shift/assignments.php	150	start_date, end_date を YYYY-MM-DD 形式で指定してください
INVALID_DATE	400	api/store/shift/assignments.php	185	start_date, end_date を YYYY-MM-DD 形式で指定してください
NO_ASSIGNMENTS	400	api/store/shift/assignments.php	188	user_assignments を指定してください
MISSING_USER	400	api/store/shift/assignments.php	293	user_id を指定してください
INVALID_DATE	400	api/store/shift/assignments.php	296	shift_date を YYYY-MM-DD 形式で指定してください
INVALID_TIME	400	api/store/shift/assignments.php	300	時刻は HH:MM 形式で指定してください
INVALID_TIME_RANGE	400	api/store/shift/assignments.php	303	終了時刻は開始時刻より後にしてください
INVALID_ROLE	400	api/store/shift/assignments.php	311	role_type は kitchen / hall のいずれかです
USER_NOT_IN_STORE	400	api/store/shift/assignments.php	328	指定されたユーザーはこの店舗に所属していません
MISSING_ID	400	api/store/shift/assignments.php	374	id パラメータが必要です
NOT_FOUND	404	api/store/shift/assignments.php	384	シフト割当が見つかりません
INVALID_TIME	400	api/store/shift/assignments.php	393	時刻は HH:MM 形式で指定してください
INVALID_TIME	400	api/store/shift/assignments.php	401	時刻は HH:MM 形式で指定してください
INVALID_ROLE	400	api/store/shift/assignments.php	415	role_type は kitchen / hall のいずれかです
INVALID_STATUS	400	api/store/shift/assignments.php	429	status は draft / published / confirmed のいずれかです
NO_FIELDS	400	api/store/shift/assignments.php	436	更新するフィールドが指定されていません
INVALID_TIME_RANGE	400	api/store/shift/assignments.php	443	終了時刻は開始時刻より後にしてください
MISSING_ID	400	api/store/shift/assignments.php	483	id パラメータが必要です
NOT_FOUND	404	api/store/shift/assignments.php	493	シフト割当が見つかりません
PLAN_REQUIRED	403	api/store/shift/attendance.php	35	シフト管理はProプラン以上で利用できます
ALREADY_CLOCKED_IN	400	api/store/shift/attendance.php	57	既に出勤中です（' . $existing['clock_in'] . '〜）
GPS_REQUIRED	400	api/store/shift/attendance.php	71	位置情報の取得が必要です。ブラウザの位置情報を許可してください
OUT_OF_RANGE	400	api/store/shift/attendance.php	78	店舗から' . round($dist) . 'm離れています（許容: ' . $gpsSetting['gps_radius_meters'] . 'm）
NOT_CLOCKED_IN	400	api/store/shift/attendance.php	159	出勤打刻がありません
GPS_REQUIRED	400	api/store/shift/attendance.php	173	位置情報の取得が必要です。ブラウザの位置情報を許可してください
OUT_OF_RANGE	400	api/store/shift/attendance.php	180	店舗から' . round($dist) . 'm離れています（許容: ' . $gpsSetting['gps_radius_meters'] . 'm）
INVALID_DATE	400	api/store/shift/attendance.php	232	start_date, end_date を YYYY-MM-DD 形式で指定してください
MISSING_ID	400	api/store/shift/attendance.php	294	id パラメータが必要です
NOT_FOUND	404	api/store/shift/attendance.php	304	勤怠レコードが見つかりません
INVALID_DATETIME	400	api/store/shift/attendance.php	313	clock_in は YYYY-MM-DD HH:MM 形式で指定してください
INVALID_DATETIME	400	api/store/shift/attendance.php	321	clock_out は YYYY-MM-DD HH:MM 形式で指定してください
INVALID_BREAK	400	api/store/shift/attendance.php	334	break_minutes は 0〜480 の範囲で指定してください
NO_FIELDS	400	api/store/shift/attendance.php	346	更新するフィールドが指定されていません
PLAN_REQUIRED	403	api/store/shift/ai-suggest-data.php	26	シフト管理はProプラン以上で利用できます
INVALID_DATE	400	api/store/shift/ai-suggest-data.php	36	start_date, end_date を YYYY-MM-DD 形式で指定してください
PLAN_REQUIRED	403	api/store/shift/help-requests.php	26	この機能はenterpriseプランで利用可能です
MISSING_PARAM	400	api/store/shift/help-requests.php	53	target_store_id が必要です
STORE_NOT_FOUND	404	api/store/shift/help-requests.php	61	店舗が見つかりません
MISSING_TO_STORE	400	api/store/shift/help-requests.php	188	送信先店舗を指定してください
SAME_STORE	400	api/store/shift/help-requests.php	191	自店舗には要請できません
INVALID_STORE	400	api/store/shift/help-requests.php	200	送信先店舗が見つかりません
INVALID_DATE	400	api/store/shift/help-requests.php	204	日付を YYYY-MM-DD 形式で指定してください
PAST_DATE	400	api/store/shift/help-requests.php	207	過去の日付は指定できません
INVALID_TIME	400	api/store/shift/help-requests.php	212	時刻は HH:MM 形式で指定してください
INVALID_TIME_RANGE	400	api/store/shift/help-requests.php	215	終了時刻は開始時刻より後にしてください
INVALID_COUNT	400	api/store/shift/help-requests.php	219	必要人数は1〜10の範囲で指定してください
INVALID_ROLE	400	api/store/shift/help-requests.php	223	role_hint は kitchen / hall のいずれかです
MISSING_ID	400	api/store/shift/help-requests.php	263	id パラメータが必要です
NOT_FOUND	404	api/store/shift/help-requests.php	277	ヘルプ要請が見つかりません
FORBIDDEN	403	api/store/shift/help-requests.php	284	承認は要請先の店舗マネージャーのみ可能です
INVALID_STATUS	400	api/store/shift/help-requests.php	287	この要請は既に処理済みです
NO_STAFF	400	api/store/shift/help-requests.php	294	派遣するスタッフを選択してください
INVALID_USERS	400	api/store/shift/help-requests.php	308	一部のスタッフがこの店舗に所属していません
DB_ERROR	500	api/store/shift/help-requests.php	387	'承認処理に失敗しました: ' . $e->getMessage()
FORBIDDEN	403	api/store/shift/help-requests.php	409	却下は要請先の店舗マネージャーのみ可能です
INVALID_STATUS	400	api/store/shift/help-requests.php	412	この要請は既に処理済みです
FORBIDDEN	403	api/store/shift/help-requests.php	430	キャンセルは要請元の店舗マネージャーのみ可能です
INVALID_STATUS	400	api/store/shift/help-requests.php	433	pending 以外の要請はキャンセルできません
INVALID_ACTION	400	api/store/shift/help-requests.php	446	action は approve / reject / cancel のいずれかです
PLAN_REQUIRED	403	api/store/shift/summary.php	23	シフト管理はProプラン以上で利用できます
INVALID_DATE	400	api/store/shift/summary.php	35	date を YYYY-MM-DD 形式で指定してください
INVALID_DATE	400	api/store/shift/summary.php	44	date を YYYY-MM 形式で指定してください
INVALID_PERIOD	400	api/store/shift/summary.php	51	period は weekly / monthly のいずれかです
PLAN_REQUIRED	403	api/store/shift/apply-ai-suggestions.php	31	シフト管理はProプラン以上で利用できます
INVALID_INPUT	400	api/store/shift/apply-ai-suggestions.php	48	start_date, end_date を YYYY-MM-DD 形式で指定してください
INVALID_INPUT	400	api/store/shift/apply-ai-suggestions.php	51	start_date は end_date 以前である必要があります
INVALID_INPUT	400	api/store/shift/apply-ai-suggestions.php	54	suggestions が空です
INVALID_INPUT	400	api/store/shift/apply-ai-suggestions.php	60	suggestions[' . $idx . '].user_id が指定されていません
INVALID_INPUT	400	api/store/shift/apply-ai-suggestions.php	63	suggestions[' . $idx . '].shift_date を YYYY-MM-DD 形式で指定してください
INVALID_INPUT	400	api/store/shift/apply-ai-suggestions.php	66	suggestions[' . $idx . '].shift_date が期間外です
INVALID_INPUT	400	api/store/shift/apply-ai-suggestions.php	70	suggestions[' . $idx . '].start_time / end_time は HH:MM 形式で指定してください
INVALID_INPUT	400	api/store/shift/apply-ai-suggestions.php	73	suggestions[' . $idx . '] の終了時刻は開始時刻より後にしてください
INVALID_INPUT	400	api/store/shift/apply-ai-suggestions.php	77	suggestions[' . $idx . '].role_type は kitchen / hall のいずれかです
DEVICE_NOT_ASSIGNABLE	400	api/store/shift/apply-ai-suggestions.php	124	デバイスアカウント(' . $deviceRows[0]['display_name'] . ')はシフト割当の対象外です
USER_NOT_IN_STORE	400	api/store/shift/apply-ai-suggestions.php	129	指定されたユーザー(' . $uid . ')はこの店舗に所属していません
DB_ERROR	500	api/store/shift/apply-ai-suggestions.php	182	AI提案の適用に失敗しました
